,video_id
4139,335996765
4140,414837291
4141,432982474
4142,426750721
4143,429374189
4144,404310987
4145,423309566
4146,411071418
4147,402741871
4148,411838837
4149,412106842
4150,378160051
4151,431179728
4152,420599896
4153,423898698
4154,422768735
4155,410188902
4156,413782407
4157,419827446
4158,417301524
4159,407311357
4160,420297403
4161,430411361
4162,431612280
4163,404308275
4164,350694984
4165,424972188
4166,430604827
4167,427839354
4168,419047928
4169,406461296
4170,429915685
4171,422485850
4172,318331644
4173,417024803
4174,428708228
4175,426642700
4176,404369410
4177,410187578
4178,414044106
4179,409906840
4180,423181667
4181,405770606
4182,436391537
4183,365738784
4184,423734098
4185,417490397
4186,414758916
4187,434205259
4188,416025531
4189,421656558
4190,428271643
4191,390636042
4192,422089330
4193,415591634
4194,424785368
4195,419737754
4196,416575743
4197,430392119
4198,281030325
4199,412574670
4200,417936110
4201,424193331
4202,424012672
4203,424210275
4204,407348005
4205,428206780
4206,427345307
4207,425824800
4208,419859301
4209,417315334
4210,380316589
4211,427413298
4212,427019373
4213,429659864
4214,435808461
4215,413447133
4216,405314980
4217,420323793
4218,412116690
4219,400158796
4220,413187163
4221,425178930
4222,424188023
4223,329667120
4224,421148875
4225,420151224
4226,427542257
4227,415545583
4228,411252175
4229,405649293
4230,409279916
4231,419315627
4232,397186316
4233,271520866
4234,415641784
4235,416945446
4236,413771299
4237,427806639
4238,422680595
4239,420068977
4240,420243656
4241,365642062
4242,406155462
4243,426008308
4244,423699754
4245,422749728
4246,422652849
4247,385127852
4248,421814674
4249,422586613
4250,424104056
4251,407070149
4252,412483273
4253,409284590
4254,419795768
4255,411912157
4256,419040503
4257,404046472
4258,413848848
4259,415815534
4260,419551152
4261,428088323
4262,414888699
4263,415085831
4264,408323060
4265,413867055
4266,394358154
4267,411282959
4268,409179640
4269,412660801
4270,411148769
4271,421803489
4272,413170561
4273,426240870
4274,433442596
4275,279523956
4276,410978756
4277,417807451
4278,292320937
4279,436142327
4280,429162787
4281,414561326
4282,417969353
4283,429568202
4284,407769300
4285,408341045
4286,420960571
4287,423934030
4288,425518812
4289,385438945
4290,417289530
4291,405944401
4292,428664211
4293,416770801
4294,429579672
4295,420527226
4296,429282236
4297,418744954
4298,430756852
4299,418527828
4300,408546730
4301,408024362
4302,404592119
4303,423761052
4304,415934489
4305,413337800
4306,368334275
4307,380966755
4308,415947659
4309,431275970
4310,356079435
4311,413603190
4312,417627490
4313,427185680
4314,366013091
4315,418251676
4316,415368530
4317,426578975
4318,424501764
4319,385616218
4320,430418602
4321,361097177
4322,417405665
4323,419908847
4324,411915322
4325,410641464
4326,441231108
4327,408286905
4328,414799423
4329,415685762
4330,428760487
4331,405430104
4332,437155557
4333,421496441
4334,422508144
4335,412783079
4336,427581650
4337,414025315
4338,424296575
4339,414772696
4340,392062869
4341,421375896
4342,432937265
4343,366668552
4344,427434647
4345,415941319
4346,415340268
4347,429383614
4348,414771854
4349,425107908
4350,422917987
4351,431118827
4352,430387751
4353,156537631
4354,396428345
4355,420493760
4356,421000516
4357,426759208
4358,428642394
4359,417789400
4360,413586124
4361,424576909
4362,421854982
4363,428961412
4364,413898697
4365,421382114
4366,413806624
4367,415395168
4368,423598727
4369,410436242
4370,419535929
4371,258443247
4372,404594936
4373,411485406
4374,407853349
4375,419596885
4376,414324233
4377,414461439
4378,404119161
4379,155523933
4380,372185825
4381,418922191
4382,415070436
4383,425190654
4384,429696526
4385,423028067
4386,405203808
4387,420451087
4388,415903507
4389,428690852
4390,414920011
4391,431084962
4392,415850438
4393,424658321
4394,424008221
4395,426325359
4396,407612611
4397,417229134
4398,428567110
4399,392096484
4400,416184112
4401,431339270
4402,433022132
4403,412950332
4404,430197683
4405,419996015
4406,421144499
4407,424184024
4408,419304548
4409,431861785
4410,425509372
4411,425987904
4412,425125028
4413,427078439
4414,420373872
4415,413687671
4416,421581482
4417,400845390
4418,412760417
4419,390862154
4420,410246881
4421,415397248
4422,427808625
4423,441477156
4424,411751434
4425,429055419
4426,408678179
4427,427374184
4428,427844429
4429,407084707
4430,429411418
4431,408075964
4432,411585196
4433,426281877
4434,403552689
4435,421238361
4436,429086455
4437,419164944
4438,182304412
4439,433353744
4440,418174293
4441,413038613
4442,428217612
4443,421168035
4444,391395106
4445,408541764
4446,402981818
4447,407635693
4448,406328786
4449,428656020
4450,404318372
4451,430231750
4452,434321629
4453,428680700
4454,433319129
4455,426252922
4456,412550613
4457,383316993
4458,415632893
4459,430384877
4460,423909438
4461,423714335
4462,415113629
4463,425005297
4464,426315712
4465,422390514
4466,428947608
4467,341514222
4468,431060942
4469,408983678
4470,320940724
4471,416885524
4472,379529628
4473,402335696
4474,407885113
4475,407630785
4476,426835090
4477,428482714
4478,419782303
4479,409365034
4480,411387131
4481,421162389
4482,408468294
4483,381645021
4484,319131421
4485,430169019
4486,419596830
4487,413013130
4488,395562142
4489,432098703
4490,419814134
4491,415655570
4492,273774053
4493,429426315
4494,396609676
4495,424595583
4496,414600077
4497,424576411
4498,422527799
4499,418349404
4500,409445959
4501,426023262
4502,409753247
4503,416087170
4504,432301693
4505,310193847
4506,419112297
4507,412558388
4508,422586614
4509,428298895
4510,375600340
4511,420797042
4512,426030994
4513,409439425
4514,432944820
4515,431408664
4516,428476693
4517,414638995
4518,427948160
4519,420130372
4520,425983902
4521,428276756
4522,419559210
4523,421151041
4524,424883766
4525,395203357
4526,406620848
4527,430166430
4528,409096254
4529,414525169
4530,420722284
4531,390781310
4532,432388921
4533,405582366
4534,417894395
4535,420414733
4536,384358914
4537,428817634
4538,260578746
4539,421770632
4540,409811387
4541,421695957
4542,411677041
4543,391593004
4544,419134610
4545,310047378
4546,406537323
4547,427316536
4548,419718432
4549,279120453
4550,417342497
4551,426961907
4552,403624341
4553,419079385
4554,418058761
4555,409015249
4556,398231891
4557,421315039
4558,413531706
4559,408244619
4560,408306978
4561,421273019
4562,405325527
4563,405304492
4564,297974158
4565,431149493
4566,413533054
4567,416378619
4568,377193058
4569,416657806
4570,418716929
4571,421051996
4572,267410028
4573,421149809
4574,404806017
4575,423773856
4576,408824084
4577,423672505
4578,419964053
4579,411637109
4580,399277644
4581,411180234
4582,405942927
4583,413736742
4584,427009352
4585,421830400
4586,431899981
4587,417619661
4588,428436419
4589,281570891
4590,425295151
4591,419276304
4592,265253663
4593,408499680
4594,427687344
4595,408743960
4596,428296777
4597,402888514
4598,412213006
4599,422188770
4600,423349224
4601,423085366
4602,412891515
4603,425609444
4604,414136905
4605,402759526
4606,408009449
4607,257593319
4608,428394945
4609,383234100
4610,419664372
4611,430364507
4612,415637966
4613,430428539
4614,260731634
4615,424182928
4616,444317255
4617,429354130
4618,418276130
4619,397174712
4620,374354036
4621,406546621
4622,419409323
4623,418488529
4624,413622105
4625,411866980
4626,430144450
4627,421343374
4628,423105842
4629,424345603
4630,407063300
4631,429564209
4632,411917590
4633,411787941
4634,404744760
4635,421066922
4636,423210927
4637,434508168
4638,419449176
4639,424138003
4640,249432738
4641,434706703
4642,410424219
4643,416550587
4644,430097952
4645,417575163
4646,423174718
4647,420721036
4648,405328979
4649,399052575
4650,416546762
4651,381015653
4652,391283772
4653,413124181
4654,418224377
4655,417177258
4656,347719818
4657,419449981
4658,428974383
4659,413758418
4660,420068795
4661,420843761
4662,408066561
4663,408419692
4664,405465532
4665,402850690
4666,407786285
4667,414166893
4668,422015062
4669,377905313
4670,427501068
4671,409079218
4672,429097033
4673,422922151
4674,418104080
4675,423077454
4676,419447651
4677,407859660
4678,418384831
4679,410097247
4680,418046756
4681,360887276
4682,411622140
4683,260362850
4684,426684139
4685,436715766
4686,422697843
4687,423122906
4688,424728950
4689,423095129
4690,422236371
4691,411965163
4692,424488747
4693,395671554
4694,316898678
4695,433435051
4696,402518205
4697,356711508
4698,404982585
4699,415716982
4700,411494722
4701,362918406
4702,285506618
4703,378910936
4704,431196052
4705,419497374
4706,420284549
4707,411966671
4708,420564766
4709,431844556
4710,423812021
4711,406966105
4712,403520547
4713,409492210
4714,415152973
4715,414622821
4716,412164278
4717,417000580
4718,422571418
4719,431261424
4720,422088855
4721,427680610
4722,415927596
4723,416611392
4724,427590277
4725,432020591
4726,428944456
4727,408837351
4728,421340240
4729,384682786
4730,426175914
4731,429883982
4732,418060607
4733,377165559
4734,428538133
4735,425066092
4736,382566658
4737,393371265
4738,417973467
4739,403843732
4740,407907844
4741,419663969
4742,430379191
4743,421558654
4744,413780239
4745,428051953
4746,429908513
4747,416658121
4748,426168931
4749,382400110
4750,419202330
4751,431123397
4752,412545994
4753,260322780
4754,416516685
4755,429846689
4756,420902958
4757,409202432
4758,429764332
4759,381151397
4760,424055197
4761,409204312
4762,429499734
4763,406358302
4764,260321097
4765,429132336
4766,430158268
4767,407050244
4768,429749609
4769,413386814
4770,410816243
4771,425848181
4772,371038998
4773,423649704
4774,424431150
4775,425857571
4776,424497532
4777,429944725
4778,409442442
4779,405196989
4780,425100765
4781,406195912
4782,321791312
4783,404119214
4784,426986200
4785,429169874
4786,428277416
4787,395331278
4788,427908188
4789,418604902
4790,418618767
4791,427872732
4792,424021626
4793,422090182
4794,428723107
4795,430682493
4796,391099370
4797,369315472
4798,420087084
4799,432797742
4800,426343233
4801,416870300
4802,402016893
4803,415648192
4804,442528613
4805,415041462
4806,412090042
4807,396752864
4808,423640783
4809,418046729
4810,431987122
4811,421610693
4812,421771859
4813,415945603
4814,416399136
4815,421493183
4816,413811293
4817,416717798
4818,424645983
4819,424921744
4820,424507800
4821,412223051
4822,413865652
4823,405717723
4824,407732462
4825,353944248
4826,435243912
4827,415232852
4828,424532948
4829,420049210
4830,430063406
4831,413986844
4832,410481476
4833,420876402
4834,279163157
4835,412699904
4836,410959074
4837,423010602
4838,406001521
4839,416164093
4840,419162248
4841,423590926
4842,394447379
4843,420074408
4844,414688146
4845,422408495
4846,410062065
4847,421486256
4848,407252555
4849,431084072
4850,417166734
4851,426251775
4852,287115996
4853,416826458
4854,436098749
4855,398346532
4856,426204768
4857,419527807
4858,417938227
4859,426054213
4860,401362974
4861,408669822
4862,425861775
4863,423088777
4864,354764409
4865,422410165
4866,431639354
4867,410962525
4868,419826427
4869,416237243
4870,418038659
4871,413293549
4872,416928845
4873,431435243
4874,405736868
4875,417835319
4876,414368848
4877,409023574
4878,415981975
4879,413059281
4880,315020580
4881,412246128
4882,397931150
4883,424458931
4884,423171951
4885,405657101
4886,419469187
4887,413669737
4888,407482460
4889,428766003
4890,434311824
4891,413346082
4892,416776462
4893,401501457
4894,395627346
4895,425542190
4896,421870900
4897,393201984
4898,415022011
4899,415603654
4900,281365808
4901,421310976
4902,417896277
4903,425014476
4904,423908373
4905,412333672
4906,374894968
4907,423202398
4908,403452211
4909,410141655
4910,402520301
4911,426489280
4912,415667083
4913,404556703
4914,408379387
4915,414035640
4916,419953444
4917,428039352
4918,417751707
4919,430037750
4920,423642878
4921,428761165
4922,432419957
4923,310636485
4924,409662809
4925,417801896
4926,410404307
4927,424763006
4928,408450787
4929,416505685
4930,399220772
4931,431088032
4932,428818808
4933,411962955
4934,415079740
4935,421592647
4936,412850185
4937,411429171
4938,421207811
4939,430092831
4940,420978565
4941,410280192
4942,422632137
4943,420088935
4944,433978957
4945,409652212
4946,418039422
4947,413161164
4948,408628765
4949,430946147
4950,407733424
4951,426978218
4952,424576281
4953,412441602
4954,425317045
4955,391918005
4956,430850373
4957,421324167
4958,419231155
4959,418570568
4960,419950319
4961,403418624
4962,402676711
4963,362066036
4964,408474088
4965,422459787
4966,421700839
4967,410789306
4968,419916823
4969,398472084
4970,381826962
4971,420242958
4972,422721862
4973,139412339
4974,240202804
4975,421222740
4976,401845931
4977,230386417
4978,413172186
4979,418158904
4980,435684398
4981,426930798
4982,413053975
4983,430990806
4984,430200531
4985,427627080
4986,377958598
4987,411557553
4988,411477622
4989,430220463
4990,427107001
4991,429415671
4992,416183737
4993,427381114
4994,423116228
4995,417336545
4996,417130181
4997,410889230
4998,402099888
4999,415673561
5000,343950673
5001,409130539
5002,405635762
5003,407566471
5004,379355194
5005,428536677
5006,405039226
5007,422896559
5008,415203893
5009,410654764
5010,403705155
5011,408976849
5012,383713946
5013,427892445
5014,416284400
5015,415792010
5016,425423581
5017,424203341
5018,422528032
5019,415877573
5020,410751358
5021,420518893
5022,421954232
5023,414201162
5024,417808997
5025,431157413
5026,411297556
5027,417193123
5028,428738602
5029,428449892
5030,420392552
5031,419523117
5032,279021554
5033,415859732
5034,409510453
5035,404290257
5036,419536840
5037,373196432
5038,310588441
5039,432905927
5040,425406115
5041,407865251
5042,413395643
5043,408178990
5044,417019105
5045,409009330
5046,429666888
5047,407605768
5048,419531706
5049,410305514
5050,409600841
5051,325763213
5052,412649000
5053,419103580
5054,424062571
5055,425302316
5056,432817968
5057,421637127
5058,411453339
5059,400990467
5060,427746515
5061,417595918
5062,427335656
5063,419672659
5064,364457646
5065,398818211
5066,419982467
5067,409680684
5068,346539266
5069,430207340
5070,410225292
5071,417712761
5072,411009241
5073,421168990
5074,407560687
5075,405201358
5076,423930001
5077,426087551
5078,418877156
5079,427843026
5080,420265407
5081,414771157
5082,415113009
5083,427587146
5084,312600859
5085,410170344
5086,413737836
5087,424889253
5088,422799296
5089,430535604
5090,413422156
5091,411179481
5092,412838567
5093,408390573
5094,407593357
5095,390674719
5096,426132552
5097,428933640
5098,415837792
5099,416976275
5100,415487967
5101,429653423
5102,415038355
5103,155416970
5104,425285163
5105,412875238
5106,410687797
5107,365939263
5108,300794029
5109,374837690
5110,403951956
5111,402231898
5112,394851428
5113,405363475
5114,415994167
5115,395178285
5116,416228656
5117,410955799
5118,417881570
5119,412365810
5120,411020833
5121,408337389
5122,409779152
5123,433517616
5124,414113003
5125,425627945
5126,428243095
5127,410250277
5128,415281333
5129,431618916
5130,425122365
5131,369215597
5132,431576265
5133,426812513
5134,419003634
5135,425165073
5136,425568061
5137,422710896
5138,404585016
5139,158292948
5140,413057846
5141,432460951
5142,353502110
5143,415699746
5144,419444720
5145,418880176
5146,414200012
5147,335626294
5148,409719569
5149,410972001
5150,414187941
5151,431596501
5152,425508425
5153,406212806
5154,422303651
5155,419451255
5156,411823855
5157,277426660
5158,424784928
5159,383343935
5160,409905200
5161,397594945
5162,430605679
5163,426106997
5164,427884311
5165,429578274
5166,425619377
5167,355645702
5168,422886584
5169,432071049
5170,417966941
5171,429129085
5172,418937988
5173,416688543
5174,424459760
5175,410731506
5176,421956145
5177,423182463
5178,428309283
5179,422783758
5180,433312724
5181,393717846
5182,408542135
5183,405551271
5184,405480372
5185,408066413
5186,412910752
5187,407003700
5188,424983136
5189,426745557
5190,429985591
5191,412142542
5192,374912359
5193,433071648
5194,408706765
5195,427825483
5196,405531138
5197,415181710
5198,432138393
5199,411375411
5200,417430214
5201,430951760
5202,418302910
5203,418246141
5204,422955403
5205,424174909
5206,415368658
5207,432939992
5208,410060420
5209,368256731
5210,427661135
5211,427222873
5212,419775187
5213,407787026
5214,399084811
5215,416606142
5216,419101995
5217,408346140
5218,421821870
5219,427891977
5220,425521218
5221,415920343
5222,418937225
5223,427217712
5224,405170134
5225,405070231
5226,428743225
5227,403550753
5228,426013499
5229,384493195
5230,407380852
5231,392061702
5232,418489417
5233,415165897
5234,420966741
5235,430843526
5236,429092233
5237,347067717
5238,417273485
5239,405890596
5240,409929117
5241,412716208
5242,441947855
5243,411321547
5244,429296506
5245,415296109
5246,405209536
5247,260415616
5248,409486776
5249,421352638
5250,424119259
5251,407042670
5252,419730575
5253,404824702
5254,415738013
5255,341836529
5256,418441121
5257,409474083
5258,418778157
5259,281565410
5260,360850082
5261,414845392
5262,405931585
5263,412874583
5264,401779061
5265,412514563
5266,422854364
5267,429118474
5268,436652704
5269,429963783
5270,408556121
5271,421353073
5272,409354367
5273,411884821
5274,427381199
5275,425098047
5276,399665658
5277,403875514
5278,424635192
5279,375745576
5280,421071329
5281,426328564
5282,418126023
5283,432057543
5284,425480211
5285,409329049
5286,425547766
5287,421326909
5288,425926778
5289,401652746
5290,397129284
5291,418010517
5292,422274299
5293,408765134
5294,402878321
5295,369185374
5296,279938718
5297,420990747
5298,433125801
5299,428753209
5300,420498825
5301,421413567
5302,415215926
5303,352498079
5304,432763508
5305,430545503
5306,414289841
5307,423047398
5308,408733797
5309,367574372
5310,425218404
5311,393086271
5312,424120943
5313,413487252
5314,331882429
5315,383092130
5316,417877228
5317,423220104
5318,418207943
5319,309853754
5320,409027857
5321,425321024
5322,410763460
5323,342896013
5324,419547371
5325,367402501
5326,421406690
5327,413684092
5328,414537100
5329,424248479
5330,425600804
5331,430206399
5332,411463620
5333,355717855
5334,419784866
5335,417037912
5336,431760008
5337,391012321
5338,419472197
5339,403911991
5340,421651973
5341,433350944
5342,435385245
5343,433078352
5344,411758566
5345,414859041
5346,418114783
5347,412676657
5348,426324094
5349,375845054
5350,414426324
5351,433829443
5352,415361580
5353,405242171
5354,419169909
5355,429639613
5356,424872250
5357,421948885
5358,405860870
5359,411975314
5360,427635702
5361,422981132
5362,392836406
5363,429571892
5364,422500167
5365,377553552
5366,420233114
5367,415244296
5368,430267462
5369,419334518
5370,381173391
5371,409190149
5372,398879546
5373,408893434
5374,406302355
5375,420520716
5376,380137283
5377,415997482
5378,430924028
5379,399197555
5380,427434197
5381,379061164
5382,425438768
5383,421848532
5384,419242886
5385,411379067
5386,412837307
5387,414236202
5388,411575227
5389,420057004
5390,415141466
5391,429537817
5392,430658311
5393,427610300
5394,407730954
5395,420838606
5396,419715762
5397,379628818
5398,409272676
5399,425318939
5400,422674641
5401,420524247
5402,417554347
5403,405032442
5404,417002107
5405,427011484
5406,320693814
5407,425089558
5408,416066410
5409,420420096
5410,425452021
5411,417646791
5412,407842097
5413,424447355
5414,316683605
5415,407586889
5416,427475730
5417,418562681
5418,380852166
5419,413859458
5420,415897748
5421,405074989
5422,427295594
5423,416922831
5424,424124216
5425,411699716
5426,429502022
5427,426525196
5428,394899890
5429,413580155
5430,418236135
5431,427380742
5432,398250682
5433,420726000
5434,422527025
5435,404607667
5436,414944439
5437,418972757
5438,419531285
5439,430821158
5440,418328146
5441,424996198
5442,126798179
5443,405975945
5444,421080517
5445,425060659
5446,412202708
5447,400882351
5448,418180569
5449,375478853
5450,422285388
5451,421308471
5452,425033451
5453,425062296
5454,400788661
5455,414684441
5456,428826349
5457,414842014
5458,431314166
5459,419680267
5460,289745250
5461,425667701
5462,416404008
5463,409604989
5464,424305625
5465,426021120
5466,359930740
5467,427618387
5468,405180359
5469,426206558
5470,425380687
5471,320855460
5472,364687689
5473,411983886
5474,416556822
5475,421798213
5476,409783230
5477,411296537
5478,349699624
5479,402453811
5480,423434486
5481,427143736
5482,404961292
5483,431963933
5484,426166099
5485,414834885
5486,433989103
5487,421180627
5488,428714175
5489,417537557
5490,423753797
5491,431355657
5492,425418864
5493,410313882
5494,415469414
5495,408280009
5496,418907007
5497,431484895
5498,390557024
5499,423866183
5500,429728340
5501,402785000
5502,421068870
5503,412928195
5504,420708279
5505,426460784
5506,427746050
5507,417440285
5508,424742631
5509,378764309
5510,382941645
5511,399033806
5512,421339149
5513,424918318
5514,426928811
5515,413210648
5516,416718004
5517,232631746
5518,401352635
5519,432267362
5520,420793703
5521,412438985
5522,410603345
5523,423697007
5524,415616792
5525,430745038
5526,431564045
5527,413712096
5528,396708928
5529,420555961
5530,418463227
5531,425702531
5532,423257423
5533,422760632
5534,427414399
5535,417538132
5536,425797440
5537,422017079
5538,371587232
5539,411781090
5540,407118178
5541,408845865
5542,419395646
5543,414276108
5544,425439211
5545,417955301
5546,418710130
5547,405955624
5548,422093036
5549,422192943
5550,407288721
5551,425885003
5552,423898365
5553,398075275
5554,413581553
5555,411189781
5556,253780433
5557,398377605
5558,417584121
5559,423364946
5560,361987600
5561,368085339
5562,417713042
5563,419302093
5564,405252348
5565,260693531
5566,432385913
5567,427761270
5568,418145261
5569,422697597
5570,427045775
5571,428897073
5572,410481817
5573,410465595
5574,424656459
5575,406170759
5576,425084558
5577,428875230
5578,430512881
5579,395279358
5580,302206840
5581,425979324
5582,424671606
5583,423675566
5584,425139415
5585,429907783
5586,428834519
5587,381048976
5588,416125284
5589,419112017
5590,423810983
5591,423412221
5592,419892655
5593,408887944
5594,407194252
5595,428859105
5596,415279232
5597,420494383
5598,430118509
5599,425197310
5600,415759843
5601,430880535
5602,411528309
5603,405974689
5604,392536694
5605,400905495
5606,338214296
5607,427118053
5608,427633483
5609,410329130
5610,408404799
5611,405159334
5612,425810785
5613,425886911
5614,424747917
5615,424050908
5616,420669290
5617,415678290
5618,417977273
5619,413530151
5620,417888053
5621,393921753
5622,408404021
5623,425822964
5624,406651485
5625,429060478
5626,430778847
5627,430334465
5628,260696260
5629,415894179
5630,395860365
5631,408106136
5632,410113673
5633,425386848
5634,413388552
5635,383024551
5636,423711360
5637,428679757
5638,418583699
5639,300517952
5640,406989333
5641,421228275
5642,408259051
5643,412225705
5644,420821363
5645,416905226
5646,419139863
5647,416593474
5648,432751758
5649,417298763
5650,424661287
5651,415739857
5652,435250477
5653,405728879
5654,419865466
5655,383116165
5656,414250703
5657,416556109
5658,416417171
5659,420174349
5660,419100456
5661,406077587
5662,393896840
5663,413111234
5664,296954486
5665,420220994
5666,429418306
5667,406345363
5668,405479770
5669,413861019
5670,419965613
5671,421111679
5672,431206671
5673,418505124
5674,432642341
5675,420855420
5676,428540312
5677,423231503
5678,408355337
5679,426473683
5680,421304463
5681,423536906
5682,412978802
5683,427781423
5684,430152945
5685,426124544
5686,422357455
5687,417074134
5688,412899749
5689,416233595
5690,411995861
5691,350197129
5692,413028181
5693,432229412
5694,426753414
5695,422461263
5696,418717823
5697,414382534
5698,417460725
5699,335991357
5700,393163958
5701,417242839
5702,344654546
5703,413861474
5704,422487789
5705,405692982
5706,400532202
5707,432699384
5708,411477777
5709,424932485
5710,408936989
5711,424861275
5712,425420964
5713,425201245
5714,410138409
5715,323597277
5716,412227517
5717,263891014
5718,408980370
5719,419849165
5720,420217848
5721,405476664
5722,420284132
5723,427941101
5724,403465118
5725,427604306
5726,427880035
5727,413101398
5728,376956899
5729,420744606
5730,425889071
5731,429395539
5732,411784973
5733,417616005
5734,426735386
5735,421403713
5736,417311782
5737,428748330
5738,292316218
5739,399952226
5740,411151292
5741,422659846
5742,424584656
5743,426961298
5744,411339245
5745,406035831
5746,260466952
5747,416774206
5748,424697069
5749,427494497
5750,404762847
5751,420412520
5752,421199046
5753,433280861
5754,310600033
5755,423826263
5756,423114691
5757,417180287
5758,408519747
5759,412405955
5760,412448057
5761,411826281
5762,431758278
5763,404670266
5764,425192111
5765,416212504
5766,430377905
5767,416958076
5768,428208217
5769,358318175
5770,414263604
5771,417418916
5772,417451502
5773,421948802
5774,417992067
5775,275916445
5776,432161226
5777,416101370
5778,396717699
5779,406726014
5780,423606885
5781,395039035
5782,419497552
5783,426061963
5784,411364610
5785,417411934
5786,412382146
5787,427404178
5788,425076138
5789,426186276
5790,410220703
5791,406036856
5792,406064190
5793,421010628
5794,421122472
5795,423679448
5796,406723249
5797,431349105
5798,407007802
5799,416371720
5800,409441164
5801,423511813
5802,415701569
5803,419270846
5804,377476798
5805,279195643
5806,403710995
5807,433488436
5808,411466836
5809,410767617
5810,418058204
5811,426548911
5812,426948799
5813,427328463
5814,429392927
5815,418000647
5816,406577627
5817,409722692
5818,406792446
5819,402775033
5820,398390300
5821,431178581
5822,381338564
5823,421543497
5824,382253761
5825,412433681
5826,429044362
5827,427654916
5828,416021213
5829,403900681
5830,413810899
5831,405812513
5832,323082550
5833,429034538
5834,274830636
5835,405750682
5836,427563250
5837,418778579
5838,434730408
5839,430630805
5840,418605624
5841,370525578
5842,412871238
5843,413390342
5844,430555596
5845,409586945
5846,399187917
5847,420502841
5848,430516788
5849,415474131
5850,416889195
5851,425165297
5852,416171353
5853,414515738
5854,431811009
5855,426710658
5856,430984760
5857,326163004
5858,375195115
5859,382007317
5860,411868648
5861,422800017
5862,421840174
5863,426014621
5864,407408270
5865,408434047
5866,410960383
5867,157016666
5868,412746630
5869,419120139
5870,417371272
5871,407131853
5872,424330790
5873,408358804
5874,414359569
5875,414701124
5876,260528961
5877,414468167
5878,425887700
5879,416833506
5880,427880472
5881,412224122
5882,419342920
5883,422924082
5884,431964010
5885,407378393
5886,430514172
5887,424903203
5888,426537800
5889,425526016
5890,405429173
5891,397754403
5892,395925244
5893,409002767
5894,408534875
5895,430401885
5896,414822912
5897,412159678
5898,430447569
5899,406036324
5900,415335838
5901,409861976
5902,433874153
5903,413597761
5904,411836497
5905,426592137
5906,422549747
5907,410625589
5908,428354500
5909,285402921
5910,368535754
5911,434265976
5912,418858454
5913,420174904
5914,428932173
5915,427627042
5916,416171451
5917,412524732
5918,422721066
5919,426840086
5920,112003122
5921,413375750
5922,426629023
5923,417387379
5924,418439857
5925,419077692
5926,379744535
5927,415400833
5928,406655406
5929,409964969
5930,419754327
5931,426531646
5932,379779167
5933,423662472
5934,421039817
5935,422483726
5936,158803725
5937,363491638
5938,421238486
5939,419589693
5940,414239175
5941,416139113
5942,419875670
5943,418227534
5944,430826418
5945,417198436
5946,406532199
5947,427740930
5948,393043783
5949,442168312
5950,413333118
5951,424266581
5952,429040848
5953,411402729
5954,428244176
5955,379665306
5956,426092593
5957,423620966
5958,421589292
5959,403001073
5960,405849025
5961,414181197
5962,423662390
5963,411731769
5964,426774050
5965,409202128
5966,428049730
5967,415064326
5968,372169684
5969,421637670
5970,422884089
5971,420591303
5972,406654593
5973,430057071
5974,413162606
5975,331774113
5976,407281805
5977,428277344
5978,421686123
5979,380178311
5980,424570975
5981,424528340
5982,417172938
5983,422623502
5984,418603648
5985,428644691
5986,265737161
5987,426841170
5988,404498297
5989,392292143
5990,391758718
5991,424200317
5992,419361849
5993,431166429
5994,428554133
5995,419218684
5996,418559383
5997,414845898
5998,425843610
5999,418820434
6000,429331813
6001,432274151
6002,429200389
6003,422501489
6004,424727119
6005,380684655
6006,410990335
6007,417906435
6008,425624933
6009,427407677
6010,429190358
6011,395629478
6012,381939284
6013,415949641
6014,424751378
6015,417719852
6016,404796279
6017,423930601
6018,405922417
6019,383357663
6020,403930594
6021,420579498
6022,419729246
6023,403333541
6024,426228545
6025,430057909
6026,428691531
6027,419218335
6028,414990227
6029,421369372
6030,427810111
6031,382464041
6032,415286636
6033,412424309
6034,426611441
6035,424978632
6036,425404876
6037,423440357
6038,419143330
6039,261758470
6040,425809652
6041,414763295
6042,430368367
6043,403015263
6044,426427659
6045,433768403
6046,420108866
6047,428708090
6048,413643611
6049,412910418
6050,114910695
6051,430678602
6052,344749575
6053,446104075
6054,413349068
6055,427944797
6056,418456315
6057,428460906
6058,417391630
6059,418395697
6060,420199252
6061,411549348
6062,423047537
6063,404139185
6064,408205520
6065,354702771
6066,414213534
6067,375921509
6068,403117844
6069,428038563
6070,419002475
6071,431125268
6072,432634085
6073,407787864
6074,424691581
6075,420308083
6076,424914566
6077,391391135
6078,429108917
6079,435192633
6080,423878562
6081,424734986
6082,419498413
6083,373207428
6084,433995861
6085,377150641
6086,419254056
6087,416233032
6088,411998452
6089,419920128
6090,420589601
6091,421616557
6092,415248534
6093,429544235
6094,415668377
6095,410473289
6096,426832729
6097,431266412
6098,413858587
6099,407293147
6100,399695402
6101,419276703
6102,410046874
6103,421449971
6104,418330334
6105,425989736
6106,416073072
6107,412820448
6108,414808715
6109,411903428
6110,422291650
6111,426655346
6112,422266078
6113,431758728
6114,428212928
6115,430128428
6116,375179974
6117,412652652
6118,431368719
6119,421451107
6120,414868154
6121,424036474
6122,423860018
6123,431381206
6124,407776485
6125,414171973
6126,433135786
6127,421592696
6128,424239167
6129,406483483
6130,381400047
6131,422964318
6132,419533909
6133,406995794
6134,415254801
6135,420174885
6136,408571462
6137,413324510
